W,L,yearID,nameGiven,NameLast,teamID
63,99,2003,Louis Victor,Piniella,TBA
63,99,2004,Robert Paul,Melvin,SEA
63,99,2008,Harry Ralston,Black,SDN
63,99,2011,Ronald Clyde,Gardenhire,MIN
63,99,2013,Robin Mark,Ventura,CHA
62,89,1942,Stanley Raymond,Harris,WS1
62,89,1946,Frank Francis,Frisch,PIT
62,90,1920,George Tweedy,Stallings,BSN
62,90,1931,John Francis,Collins,BOS
62,91,1920,Clifford Carlton,Cravath,PHI
62,91,1937,Burleigh Arland,Grimes,BRO
62,92,1921,William J.,Gleason,CHA
62,92,1926,George Harold,Sisler,SLA
62,92,1928,Roger Thorpe,Peckinpaugh,CLE
62,92,1930,Owen Joseph,Bush,CHA
62,92,1941,Charles Dillon,Stengel,BSN
62,92,1947,William Benjamin,Chapman,PHI
62,92,1951,Stanley Raymond,Harris,WS1
62,92,1957,Robert Boden,Scheffing,CHN
62,99,1969,Alvin Ralph,Dark,CLE
62,99,2009,John William,Russell,PIT
62,100,1964,Gilbert Raymond,Hodges,WS2
62,100,1965,William Jennings Bryan,Herman,BOS
62,100,2001,Lloyd Glenn,McClendon,PIT
62,100,2006,David Gus,Bell,KCA
62,100,2013,Michael Patrick,Redmond,MIA
61,89,1909,James Robert,McAleer,SLA
61,90,1949,William Henry,Walters,CIN
61,91,1923,Frank Leroy,Chance,BOS
61,92,1937,James,Wilson,PHI
61,92,1944,Fred Landis,Fitzsimmons,PHI
61,92,1947,William Jennings Bryan,Herman,PIT
61,93,1920,Hugh Ambrose,Jennings,DET
61,93,1922,Hugh,Duffy,BOS
61,93,1931,Stanley Raymond,Harris,DET
61,93,1945,William Boyd,McKechnie,CIN
61,93,1946,Melvin Thomas,Ott,NY1
61,93,1958,Harry Arthur,Lavagetto,WS1
61,100,1961,James Barton,Vernon,WS2
61,100,1971,Preston,Gomez,SDN
61,101,1993,James David,Riggleman,SDN
61,101,2006,Joseph John,Maddon,TBA
61,101,2012,Dale Curtis,Sveum,CHN
60,92,1933,Burton Edwin,Shotton,PHI
60,92,1988,Lee Constantine,Elia,PHI
60,93,1916,Miller James,Huggins,SLN
60,94,1914,Charles Lincoln,Herzog,CIN
60,94,1927,David James,Bancroft,BSN
60,94,1932,Daniel Philip,Howley,CIN
60,94,1953,Frederick Charles,Hutchinson,DET
60,94,1955,Fred Girard,Haney,PIT
60,94,1956,Stanley Camfield,Hack,CHN
60,101,1962,James Barton,Vernon,WS2
60,102,1973,Donald William,Zimmer,SDN
60,102,1974,John Francis,McNamara,SDN
60,102,1982,William Frederick,Gardner,MIN
60,102,1985,Patrick,Corrales,CLE
59,93,1929,Russell Aubrey,Blackburne,CHA
59,94,1927,Daniel Philip,Howley,SLA
59,94,1948,James Wren,Taylor,SLA
59,95,1930,Daniel Philip,Howley,CIN
59,95,1947,Herold Dominic,Ruel,SLA
59,95,1953,James Joseph,Dykes,PHA
59,95,1956,Charles Walter,Dressen,WS1
59,102,1978,Roy Thomas,Hartsfield,TOR
59,102,2008,Manuel Elias,Acta,WAS
59,103,1966,Leo Ernest,Durocher,CHN
59,103,1989,George Lee,Anderson,DET
59,103,2016,Paul Leo,Molitor,MIN
58,90,1907,Frederick,Tenney,BSN
58,93,1926,Arthur,Fletcher,PHI
58,94,1933,Owen Joseph,Bush,CIN
58,94,1960,Gene William,Mauch,PHI
58,95,1912,William Frederick,Dahlen,BRO
58,96,1929,William Francis,Carrigan,BOS
58,96,1931,Daniel Philip,Howley,CIN
58,96,1950,James Wren,Taylor,SLA
58,96,1960,Robert Irving,Elliott,KC1
58,104,2004,Antonio Francesco,Pena,KCA
57,94,1913,Frank Leroy,Chance,NYA
57,94,1967,Wesley Noreen,Westrum,NYN
57,95,1936,Rogers,Hornsby,SLA
57,96,1922,Irvin Key,Wilhelm,PHI
57,96,1928,William Francis,Carrigan,BOS
57,96,1950,William Adam,Meyer,PIT
57,97,1917,Fielder Allison,Jones,SLA
57,97,1955,Paul Rapier,Richards,BAL
57,102,1975,Ralph George,Houk,DET
57,104,1985,Charles William,Tanner,PIT
57,105,2010,John William,Russell,PIT
56,97,1904,Edward Hugh,Hanlon,BRO
56,97,1931,Owen Joseph,Bush,CHA
56,97,1948,Joseph Anthony,Kuhel,WS1
56,98,1929,Emil Edwin,Fuchs,BSN
56,104,1978,Darrell Dean,Johnson,SEA
56,106,2011,James Bradley,Mills,HOU
55,95,1906,Garland,Stahl,WS1
55,96,1924,Arthur,Fletcher,PHI
55,98,1904,Albert C.,Buckenberger,BSN
55,98,1909,Harry Garfield,Lumley,BRO
55,98,1917,Cornelius Alexander,Mack,PHA
55,98,1943,Melvin Thomas,Ott,NY1
55,99,1942,Cornelius Alexander,Mack,PHA
55,100,2002,Luis Bienvenido,Pujols,DET
55,106,2002,Harold Abraham,McRae,TBA
54,98,1899,Arthur Albert,Irwin,WAS
54,98,1909,Roger Philip,Bresnahan,SLN
54,99,1905,James Robert,McAleer,SLA
54,100,1923,Frederick Francis,Mitchell,BSN
54,100,1936,James,Wilson,PHI
54,100,1940,Cornelius Alexander,Mack,PHA
54,100,1953,Martin Whiteford,Marion,SLA
54,100,1954,James Joseph,Dykes,BAL
54,100,1972,Theodore Samuel,Williams,TEX
54,101,1988,Frank,Robinson,BAL
54,107,1977,Roy Thomas,Hartsfield,TOR
54,108,1979,Rufus James,Marshall,OAK
54,108,1998,James Richard,Leyland,FLO
53,99,1938,Cornelius Alexander,Mack,PHA
53,100,1910,Frederick Lovett,Lake,BSN
53,100,1921,Cornelius Alexander,Mack,PHA
53,100,1922,Frederick Francis,Mitchell,BSN
53,100,1924,David James,Bancroft,BSN
53,100,1936,Cornelius Alexander,Mack,PHA
53,101,1908,Patrick Joseph,Donovan,BRO
53,101,1949,James Wren,Taylor,SLA
53,101,1954,Fred Girard,Haney,PIT
53,101,1955,Charles Walter,Dressen,WS1
53,109,1964,Charles Dillon,Stengel,NYN
53,109,1979,Roy Thomas,Hartsfield,TOR
53,109,1996,David Gus,Bell,DET
52,98,1906,John James,McCloskey,SLN
52,98,1945,Cornelius Alexander,Mack,PHA
52,100,1904,Hugh,Duffy,PHI
52,101,1907,John James,McCloskey,SLN
52,101,1912,John,Kling,BSN
52,102,1930,Charles F.,Wagner,BOS
52,102,1930,Burton Edwin,Shotton,PHI
52,102,1950,Cornelius Alexander,Mack,PHA
52,102,1951,James Wren,Taylor,SLA
52,102,1956,Louis,Boudreau,KC1
52,110,1969,Gene William,Mauch,MON
52,110,1969,Preston,Gomez,SDN
51,99,1913,Miller James,Huggins,SLN
51,101,1948,Theodore Amar,Lyons,CHA
51,102,1914,Joseph Leo,Birmingham,CLE
51,103,1905,Frederick,Tenney,BSN
51,103,1927,William Francis,Carrigan,BOS
51,103,1927,John Phalen,McInnis,PHI
51,103,1954,Edwin David,Joost,PHA
51,111,1963,Charles Dillon,Stengel,NYN
51,111,2013,Marquis Donnell,Porter,HOU
50,102,1912,Harry Sterling,Wolverton,NYA
50,103,1940,James Thompson,Prothro,PHI
50,104,1923,Arthur,Fletcher,PHI
50,104,1949,Joseph Anthony,Kuhel,WS1
50,104,1953,Fred Girard,Haney,PIT
49,102,1906,Frederick,Tenney,BSN
49,102,1907,Joseph D.,Cantillon,WS1
49,102,1932,Lewis Albert,Fonseca,CHA
49,105,1908,John James,McCloskey,SLN
49,105,1943,Cornelius Alexander,Mack,PHA
49,105,1946,Cornelius Alexander,Mack,PHA
48,104,1905,Edward Hugh,Hanlon,BRO
48,106,1920,Cornelius Alexander,Mack,PHA
47,105,1925,Leo Alexander,Fohl,BOS
47,107,1910,John Joseph,O'Connor,SLA
47,107,1915,Franz Otto,Knabe,BLF
47,107,1961,Gene William,Mauch,PHI
46,107,1926,Leo Alexander,Fohl,BOS
45,106,1939,James Thompson,Prothro,PHI
45,107,1911,Roderick John,Wallace,SLA
44,107,1911,Frederick,Tenney,BSN
43,109,1915,Cornelius Alexander,Mack,PHA
43,109,1928,Burton Edwin,Shotton,PHI
43,111,1939,Fred Girard,Haney,SLA
43,111,1941,James Thompson,Prothro,PHI
43,119,2003,Alan Stuart,Trammell,DET
42,109,1942,John Bernard,Lobert,PHI
42,110,1909,Joseph D.,Cantillon,WS1
42,112,1952,William Adam,Meyer,PIT
40,120,1962,Charles Dillon,Stengel,NYN
39,111,1898,Timothy Carroll,Hurst,SLN
38,115,1935,William Boyd,McKechnie,BSN
36,117,1916,Cornelius Alexander,Mack,PHA
